행정시,가맹점명,전화번호,주소,데이터기준일자
서귀포시,장수옥,064-738-8150,제주특별자치도 서귀포시 천제연로 103-15,2022-03-31
서귀포시,Club-JeJu,064-738-8151,제주특별자치도 서귀포시 천제연로 103-15,2022-03-31
서귀포시,순두부엔짬뽕,064-738-8168,제주특별자치도 서귀포시 새왓로 20,2022-03-31
서귀포시,서귀포일터나눔 지역자활센터,064-738-8219,제주특별자치도 서귀포시 홍중로 80,2022-03-31
서귀포시,더이나살,064-738-8245,제주특별자치도 서귀포시 천제연로207번길 7,2022-03-31
서귀포시,엉또올레,064-738-8252,제주특별자치도 서귀포시 월산로 3,2022-03-31
서귀포시,엉또올레차이나타운,064-738-8252,제주특별자치도 서귀포시 월산로 3,2022-03-31
서귀포시,엉또올레차이나타운,064-738-8252,제주특별자치도 서귀포시 월산로 3,2022-03-31
서귀포시,서귀포강정지구파리바게뜨,064-738-8279,제주특별자치도 서귀포시 신서로 69,2022-03-31
서귀포시,피굽남피자 중문점,064-738-8284,제주특별자치도 서귀포시 중문상로 41-3,2022-03-31
서귀포시,레드브라운,064-738-8288,제주특별자치도 서귀포시 남원읍 태위로 268,2022-03-31
서귀포시,산양떡방앗간,064-738-8288,제주특별자치도 서귀포시 중앙로42번길 23,2022-03-31
서귀포시,갈비 미,064-738-8292,제주특별자치도 서귀포시 강정통물로 1,2022-03-31
서귀포시,피자마루서귀포혁신도시,064-738-8295,제주특별자치도 서귀포시 신서로32번길 30,2022-03-31
서귀포시,맘스터치 중문점,064-738-8299,제주특별자치도 서귀포시 중문상로 27,2022-03-31
서귀포시,도토리제빵소,064-738-8304,제주특별자치도 서귀포시 신서로108번길 21-14,2022-03-31
서귀포시,정선옹심이,064-738-8362,제주특별자치도 서귀포시 천제연로207번길 8,2022-03-31
서귀포시,롯데리아서귀포혁신점,064-738-8386,제주특별자치도 서귀포시 신서귀로97번길 47,2022-03-31
서귀포시,보라네식당,064-738-8400,제주특별자치도 서귀포시 하원로19번길 18,2022-03-31
서귀포시,해담마트,064-738-8421,제주특별자치도 서귀포시 이어도로 938,2022-03-31
서귀포시,막숙해담식당,064-738-8422,제주특별자치도 서귀포시 이어도로 938,2022-03-31
서귀포시,착한전복,064-738-8455,제주특별자치도 서귀포시 천제연로 119,2022-03-31
서귀포시,착한전복별관,064-738-8455,제주특별자치도 서귀포시 천제연로 119,2022-03-31
서귀포시,안뜨르,064-738-8461,제주특별자치도 서귀포시 이어도로 955-3,2022-03-31
서귀포시,곱스럽닭,064-738-8480,제주특별자치도 서귀포시 대청로25번길 10-2,2022-03-31
서귀포시,페리카나중문점,064-738-8483,제주특별자치도 서귀포시 천제연로185번길 3-1,2022-03-31
서귀포시,피자알볼로중문점,064-738-8495,제주특별자치도 서귀포시 천제연로 313,2022-03-31
서귀포시,제주미향,064-738-8588,제주특별자치도 서귀포시 천제연로 99,2022-03-31
서귀포시,야끼니꾸엔 신시가지점,064-738-8592,제주특별자치도 서귀포시 김정문화로 69,2022-03-31
서귀포시,엔중문점,064-738-8592,제주특별자치도 서귀포시 천제연로 183-1,2022-03-31
서귀포시,성원복집,064-738-8616,제주특별자치도 서귀포시 신동로27번길 17,2022-03-31
서귀포시,승리분식,064-738-8636,제주특별자치도 서귀포시 천제연로 183,2022-03-31
서귀포시,킹스토아(대유점),064-738-8683,제주특별자치도 서귀포시 일주서로 1124,2022-03-31
서귀포시,하찌,064-738-8688,제주특별자치도 서귀포시 호근남로 180,2022-03-31
서귀포시,이드레국수,064-738-8777,제주특별자치도 서귀포시 천제연로 93,2022-03-31
서귀포시,논지물횟집,064-738-8804,제주특별자치도 서귀포시 하예동 575,2022-03-31
서귀포시,마스로,064-738-8812,제주특별자치도 서귀포시 천제연로185번길 3,2022-03-31
서귀포시,원조미풍해장국서귀포직영점,064-738-8851,제주특별자치도 서귀포시 신동로27번길 12-4,2022-03-31
서귀포시,동네갈비,064-738-8853,제주특별자치도 서귀포시 천제연로207번길 7,2022-03-31
서귀포시,섬,064-738-8860,제주특별자치도 서귀포시 중산간서로 726,2022-03-31
서귀포시,더클리프/(주)씨앤모어,064-738-8866,제주특별자치도 서귀포시 중문관광로 154-17,2022-03-31
서귀포시,제주몽,064-738-8869,제주특별자치도 서귀포시 천제연로 194,2022-03-31
서귀포시,형제마라탕,064-738-8878,제주특별자치도 서귀포시 서호남로32번길 10-6,2022-03-31
서귀포시,중문맛집,064-738-8892,제주특별자치도 서귀포시 천제연로 193,2022-03-31
서귀포시,한국통닭서귀포점,064-738-8899,제주특별자치도 서귀포시 중정로 56,2022-03-31
서귀포시,미쎄스올리브,064-738-8900,제주특별자치도 서귀포시 법환상로2번길 97-18,2022-03-31
서귀포시,테라스8.9,064-738-8942,제주특별자치도 서귀포시 안덕면 대평로 46,2022-03-31
서귀포시,중문해물라면오빠네,064-738-8957,제주특별자치도 서귀포시 일주서로 962,2022-03-31
서귀포시,마니마니물회,064-738-8958,제주특별자치도 서귀포시 천제연로188번길 12,2022-03-31
서귀포시,듬삭,064-738-8963,제주특별자치도 서귀포시 천제연로207번길 17,2022-03-31
서귀포시,한스시,064-738-8979,제주특별자치도 서귀포시 천제연로 238,2022-03-31
서귀포시,명호마농점,064-738-8985,제주특별자치도 서귀포시 중문관광로 289,2022-03-31
서귀포시,노랑통닭 강정점,064-738-8989,제주특별자치도 서귀포시 대청로25번길 8,2022-03-31
서귀포시,자담치킨 혁신도시점,064-738-9005,제주특별자치도 서귀포시 김정문화로 60,2022-03-31
서귀포시,누이밥집,064-738-9007,제주특별자치도 서귀포시 회수동 799-2,2022-03-31
서귀포시,루스트서귀포점,064-738-9008,제주특별자치도 서귀포시 신서로48번길 22,2022-03-31
서귀포시,대원관,064-738-9009,제주특별자치도 서귀포시 중문관광로 90,2022-03-31
서귀포시,해녀의숨비소리,064-738-9171,제주특별자치도 서귀포시 하예하동로 3,2022-03-31
서귀포시,구우쿠다,064-738-9190,제주특별자치도 서귀포시 신중로13번길 22,2022-03-31
서귀포시,흑돈플러스,064-738-9192,제주특별자치도 서귀포시 대포로 132,2022-03-31
서귀포시,오병이어,064-738-9202,제주특별자치도 서귀포시 월드컵로 161-1,2022-03-31
서귀포시,남문숯불바베큐앤치킨서귀포점,064-738-9210,제주특별자치도 서귀포시 신서귀로97번길 84,2022-03-31
서귀포시,부가네얼큰이중문점,064-738-9233,제주특별자치도 서귀포시 중문상로 31,2022-03-31
서귀포시,인생극장동홍점,064-738-9255,제주특별자치도 서귀포시 동홍중앙로66번길 30-7,2022-03-31
서귀포시,군족 강정점,064-738-9258,제주특별자치도 서귀포시 대청로 37,2022-03-31
서귀포시,통족중문점,064-738-9266,제주특별자치도 서귀포시 중문로26번길 13,2022-03-31
서귀포시,돈이랑,064-738-9277,제주특별자치도 서귀포시 일주서로 953,2022-03-31
서귀포시,굽네치킨중문점,064-738-9280,제주특별자치도 서귀포시 천제연로 183-1,2022-03-31
서귀포시,푸라닭강정점,064-738-9289,제주특별자치도 서귀포시 이어도로 679,2022-03-31
서귀포시,솔밭가든중문점,064-738-9292,제주특별자치도 서귀포시 일주서로 914,2022-03-31
서귀포시,양평해장국중문점,064-738-9292,제주특별자치도 서귀포시 일주서로 914,2022-03-31
서귀포시,대왕통닭,064-738-9294,제주특별자치도 서귀포시 천제연로 154,2022-03-31
제주시,유안이네교래점,064-738-9294,제주특별자치도 제주시 조천읍 남조로 2190,2022-03-31
제주시,유안이네교래점,064-738-9294,제주특별자치도 제주시 조천읍 남조로 2190,2022-03-31
서귀포시,오가네전복,064-738-9295,제주특별자치도 서귀포시 중산간동로 7738,2022-03-31
서귀포시,남문숯불바베큐중문점,064-738-9299,제주특별자치도 서귀포시 하예로44번길 21,2022-03-31
서귀포시,구구스트릿,064-738-9319,제주특별자치도 서귀포시 색달로 99,2022-03-31
서귀포시,쇼밥구구스트릿,064-738-9319,제주특별자치도 서귀포시 색달로 99,2022-03-31
서귀포시,칼초네화덕피자,064-738-9387,제주특별자치도 서귀포시 예래로 115,2022-03-31
서귀포시,브라보치킨,064-738-9392,제주특별자치도 서귀포시 이어도로 685-2,2022-03-31
서귀포시,삼백식당,064-738-9506,제주특별자치도 서귀포시 예래로 466-1,2022-03-31
서귀포시,조조모모,064-738-9553,제주특별자치도 서귀포시 안덕면 난드르로 17,2022-03-31
서귀포시,해녀의집,064-738-9557,제주특별자치도 서귀포시 중문관광로 194,2022-03-31
서귀포시,오성편의점,064-738-9573,제주특별자치도 서귀포시 중문관광로 29,2022-03-31
서귀포시,예지원,064-738-9577,제주특별자치도 서귀포시 천제연로 129,2022-03-31
서귀포시,새벽제주,064-738-9584,제주특별자치도 서귀포시 1100로 44,2022-03-31
서귀포시,만선민물장어,064-738-9628,제주특별자치도 서귀포시 천제연로185번길 10,2022-03-31
서귀포시,하영쓰,064-738-9696,제주특별자치도 서귀포시 중앙로 167,2022-03-31
서귀포시,중문골프존클럽,064-738-9737,제주특별자치도 서귀포시 천제연로 244,2022-03-31
서귀포시,텐저린,064-738-9767,제주특별자치도 서귀포시 이어도로 880,2022-03-31
서귀포시,통큰코다리,064-738-9788,제주특별자치도 서귀포시 신서귀로51번길 35,2022-03-31
서귀포시,서귀포맛집코다리,064-738-9799,제주특별자치도 서귀포시 신서귀로 37,2022-03-31
서귀포시,중문농협하나로마트,064-738-9883,제주특별자치도 서귀포시 천제연로 193,2022-03-31
서귀포시,고향제주,064-738-9888,제주특별자치도 서귀포시 태평로92번길 36,2022-03-31
서귀포시,돈블럭,064-738-9897,제주특별자치도 서귀포시 천제연로 303,2022-03-31
서귀포시,놀멍쉬멍머그멍,064-738-9904,제주특별자치도 서귀포시 천제연로 132,2022-03-31
서귀포시,바른치킨(서귀포월드컵점),064-738-9906,제주특별자치도 서귀포시 선반로65번길 71,2022-03-31
서귀포시,돈내코순두부,064-738-9908,제주특별자치도 서귀포시 배낭골로21번길 19,2022-03-31
서귀포시,색달바당,064-738-9913,제주특별자치도 서귀포시 색달로 99,2022-03-31
서귀포시,바리스타월드컵경기장점,064-738-9917,제주특별자치도 서귀포시 월드컵로 33,2022-03-31
서귀포시,제주제인정서귀포중문본점,064-738-9959,제주특별자치도 서귀포시 중문로52번길 9,2022-03-31
서귀포시,예원이네,064-738-9978,제주특별자치도 서귀포시 안덕면 일주서로 1524,2022-03-31
서귀포시,쌍둥이돼지꿈,064-738-9981,제주특별자치도 서귀포시 중문동 2167-20,2022-03-31
서귀포시,일품순두부신시가지점,064-738-9994,제주특별자치도 서귀포시 서호남로32번길 31,2022-03-31
서귀포시,교촌치킨 중문점,064-738-9996,제주특별자치도 서귀포시 천제연로 215,2022-03-31
서귀포시,제주돌하르방밀면,064-739-0023,제주특별자치도 서귀포시 중문관광로 331,2022-03-31
서귀포시,원조목살집,064-739-0052,제주특별자치도 서귀포시 중문상로 45,2022-03-31
서귀포시,난드르바당,064-739-0053,제주특별자치도 서귀포시 하예하동로16번길 11-1,2022-03-31
서귀포시,비에이치씨제주강정점,064-739-0067,제주특별자치도 서귀포시 이어도로 602,2022-03-31
서귀포시,비에이치씨제주강정점,064-739-0067,제주특별자치도 서귀포시 이어도로 620,2022-03-31
서귀포시,꼼지락도시락,064-739-0085,제주특별자치도 서귀포시 중문상로82번길 26,2022-03-31
서귀포시,시실리,064-739-0106,제주특별자치도 서귀포시 대청로25번길 6-3,2022-03-31
서귀포시,땡겨김밥,064-739-0107,제주특별자치도 서귀포시 신서로48번길 61,2022-03-31
서귀포시,(주)신성리조트매점,064-739-0114,제주특별자치도 서귀포시 이어도로 989,2022-03-31
서귀포시,메모루식당,064-739-0143,제주특별자치도 서귀포시 강정동 4445-9,2022-03-31
서귀포시,제주장수가든,064-739-0203,제주특별자치도 서귀포시 일주서로 204,2022-03-31
서귀포시,에이치푸드(H-FOOD)신서귀포점,064-739-0223,제주특별자치도 서귀포시 김정문화로27번길 9-6,2022-03-31
서귀포시,24시뼈다귀탕 신서귀점,064-739-0246,제주특별자치도 서귀포시 신서로48번길 24,2022-03-31
서귀포시,하나보말칼국수,064-739-0250,제주특별자치도 서귀포시 신중로 66,2022-03-31
서귀포시,바다이야기,064-739-0266,제주특별자치도 서귀포시 대포로 81,2022-03-31
서귀포시,복지리와흑돼지,064-739-0292,제주특별자치도 서귀포시 신서귀로 54,2022-03-31
서귀포시,당일바리강정호,064-739-0302,제주특별자치도 서귀포시 말질로 290,2022-03-31
서귀포시,솔대왓,064-739-0304,제주특별자치도 서귀포시 이어도로 571,2022-03-31
서귀포시,족발클라스,064-739-0311,제주특별자치도 서귀포시 신동로47번길 24,2022-03-31
서귀포시,제주힐링돼지,064-739-0323,제주특별자치도 서귀포시 말질로 320,2022-03-31
서귀포시,유성마트,064-739-0333,제주특별자치도 서귀포시 강정동 4548,2022-03-31
서귀포시,호식이두마리치킨서귀포월드컵점,064-739-0339,제주특별자치도 서귀포시 월드컵로 115,2022-03-31
서귀포시,소나무한정식,064-739-0344,제주특별자치도 서귀포시 중문관광로 312,2022-03-31
서귀포시,조아서치킨백화점,064-739-0409,제주특별자치도 서귀포시 법환로38번길 13,2022-03-31
서귀포시,해브어싯(HAVE A SEAT),064-739-0428,제주특별자치도 서귀포시 서호호근로 120,2022-03-31
서귀포시,도래물토종닭샤브샤브,064-739-0467,제주특별자치도 서귀포시 1100로 177,2022-03-31
서귀포시,송가네순대국밥,064-739-0467,제주특별자치도 서귀포시 1100로 177,2022-03-31
서귀포시,까망흑염소,064-739-0468,제주특별자치도 서귀포시 천제연로 295,2022-03-31
서귀포시,돈대박연탄깡통구이,064-739-0492,제주특별자치도 서귀포시 예래로 435,2022-03-31
